run_id,params,depth,epochs,batch_size,target,family,source_dataset,is_gpu,n_observations,n_features,n_classes,task_encoded,imbalance,power,duration,shape_exponential,shape_rectangle,shape_rectangle_residual,shape_trapezoid,shape_wide_first_16x,shape_wide_first_2x,shape_wide_first_4x,shape_wide_first_8x,group_key
2b7057e9-27b5-4666-bfb4-e0f5468b2483,32768,4,3000,256,790105.1198399999,MLP,BUTTER-E,0,48842.0,14.0,2.0,1.0,0.2718959907996784,346.47882241184504,2280.38503,0,0,1,0,0,0,0,0,32768|4|0|48842.0|rectangle_residual
2b72fdb9-4475-464a-952b-9d88d9c9f1e9,128,10,3000,256,128204.76176399992,MLP,BUTTER-E,0,12958.0,8.0,4.0,1.0,0.0900899366400157,324.70417379783095,394.835583,0,0,0,0,1,0,0,0,128|10|0|12958.0|wide_first_16x
2b74051c-3225-48e9-ac4a-62a74529a8b1,16384,16,3000,256,1592798.4138839997,MLP,BUTTER-E,0,67557.0,42.0,3.0,1.0,0.2546625519372754,333.335524644915,4778.363829,1,0,0,0,0,0,0,0,16384|16|0|67557.0|exponential
2b7fbbfd-968a-492f-bac3-fd5a73d12fb7,512,7,3000,256,85911.06968599993,MLP,BUTTER-E,0,5300.0,2.0,2.0,1.0,0.0106907796368814,330.42657599821973,260.00048400000003,1,0,0,0,0,0,0,0,512|7|0|5300.0|exponential
2b80688f-de5f-4407-b684-e5ffa7d12197,8388608,6,3000,256,540986.3006760001,MLP,BUTTER-E,0,6435.0,36.0,6.0,0.0,0.0276087321122286,334.2079608346884,1618.711593,0,0,0,0,0,0,1,0,8388608|6|0|6435.0|wide_first_4x
2b81f5ef-859c-4b54-8c86-e69c43a9b118,1048576,12,3000,256,3622267.892999,MLP,BUTTER-E,0,105908.0,13.0,5.0,1.0,0.1484938125639567,341.54852105459673,10605.426959,0,0,0,1,0,0,0,0,1048576|12|0|105908.0|trapezoid
2b8593d1-99c1-4dd0-839c-3f19c9bba158,512,3,3000,256,153020.973312,MLP,BUTTER-E,0,20640.0,8.0,3842.0,0.0,0.0025041112046606,331.8289993471541,461.144064,0,0,1,0,0,0,0,0,512|3|0|20640.0|rectangle_residual
2b891efe-e95f-4afe-9fdc-1a904f4d02d8,4194304,5,3000,256,143477.89984799965,MLP,BUTTER-E,0,3188.0,60.0,3.0,1.0,0.0776763041770503,332.47863780275355,431.540206,0,0,0,0,0,0,0,1,4194304|5|0|3188.0|wide_first_8x
2b8e16c4-0a58-480b-ad95-4b69c56ac4f4,2048,14,3000,256,66708.2247439997,MLP,BUTTER-E,0,3188.0,60.0,3.0,1.0,0.0776763041770503,327.18803351222346,203.883449,0,0,0,0,0,1,0,0,2048|14|0|3188.0|wide_first_2x
2b912d6a-d171-4239-990d-0281f5721fa5,16384,2,3000,256,166171.23125599988,MLP,BUTTER-E,0,20640.0,8.0,3842.0,0.0,0.0025041112046606,256.0214849629126,649.0519,0,1,0,0,0,0,0,0,16384|2|0|20640.0|rectangle
2b94e7eb-c39e-411f-8be8-4e28be15fc75,512,5,3000,256,60732.01915099991,MLP,BUTTER-E,0,6435.0,36.0,6.0,0.0,0.0276087321122286,299.46086829670054,202.804525,1,0,0,0,0,0,0,0,512|5|0|6435.0|exponential
2b9803c5-8ac7-4e22-9e18-427ebd2a7605,4194304,5,3000,256,260944.26589299997,MLP,BUTTER-E,0,5300.0,2.0,2.0,1.0,0.0106907796368814,313.89253170369494,831.317217,0,0,0,0,0,1,0,0,4194304|5|0|5300.0|wide_first_2x
2b9873b1-b7dd-4fb5-853f-a97b030190ce,1024,20,3000,256,62623.65655399967,MLP,BUTTER-E,0,3188.0,60.0,3.0,1.0,0.0776763041770503,319.9892143769477,195.705523,0,1,0,0,0,0,0,0,1024|20|0|3188.0|rectangle
2b9bd8e6-6842-4ff6-b3b1-9d70a3b19876,2097152,10,3000,256,1399859.075766,MLP,BUTTER-E,0,48842.0,14.0,2.0,1.0,0.2718959907996784,322.0300306399494,4346.983022,1,0,0,0,0,0,0,0,2097152|10|0|48842.0|exponential
2b9cc18b-2732-458f-b465-eebb5023a7b5,4096,10,3000,256,817945.103488,MLP,BUTTER-E,0,67557.0,42.0,3.0,1.0,0.2546625519372754,327.09887901793286,2500.605034,1,0,0,0,0,0,0,0,4096|10|0|67557.0|exponential
2b9e7eae-36cb-416d-967d-de7c1e53eefe,2048,16,3000,256,43758.09613399968,MLP,BUTTER-E,0,3188.0,60.0,3.0,1.0,0.0776763041770503,270.1028995097986,162.005281,0,0,0,0,1,0,0,0,2048|16|0|3188.0|wide_first_16x
2b9ef493-0570-4b48-a64d-18069c939f4d,512,9,3000,256,106656.82154199974,MLP,BUTTER-E,0,6435.0,36.0,6.0,0.0,0.0276087321122286,283.7882368936408,375.832426,0,0,0,0,0,0,0,1,512|9|0|6435.0|wide_first_8x
2ba0223e-54b2-49f4-9d98-add07b626df0,1024,16,3000,256,235850.10785699973,MLP,BUTTER-E,0,15000.0,48.0,11.0,0.0,0.3746815528888889,333.6832412680678,706.8083700000001,0,0,1,0,0,0,0,0,1024|16|0|15000.0|rectangle_residual
2ba12f11-50c7-4ea1-8b2d-d27b0b8f6104,512,6,3000,256,54965.64375999973,MLP,BUTTER-E,0,3848.0,4.0,3784.0,0.0,4.250269277695601e-06,300.92857241091417,182.653456,0,0,1,0,0,0,0,0,512|6|0|3848.0|rectangle_residual
2ba3cb41-d049-43c5-9f61-8dbff5410e09,4194304,3,3000,256,149811.95364599986,MLP,BUTTER-E,0,3848.0,4.0,3784.0,0.0,4.250269277695601e-06,343.32061854215686,436.361656,0,0,0,0,0,0,0,1,4194304|3|0|3848.0|wide_first_8x
2ba4b707-a31a-4442-86ef-0a5d6c38ca96,16777216,10,3000,256,1935828.6055,MLP,BUTTER-E,0,12958.0,8.0,4.0,1.0,0.0900899366400157,329.95777053781137,5866.898065,0,1,0,0,0,0,0,0,16777216|10|0|12958.0|rectangle
2ba95b83-0d90-4748-a1a2-c8bdb8f092b0,4194304,4,3000,256,1856661.755145,MLP,BUTTER-E,0,48842.0,14.0,2.0,1.0,0.2718959907996784,350.9966789733101,5289.684679,0,0,0,0,1,0,0,0,4194304|4|0|48842.0|wide_first_16x
2ba9c069-4552-4a59-81aa-83c077d14204,4096,16,3000,256,81901.05217499987,MLP,BUTTER-E,0,5300.0,2.0,2.0,1.0,0.0106907796368814,330.97564979171966,247.45340700000003,0,0,0,0,0,0,0,1,4096|16|0|5300.0|wide_first_8x
2bacc387-f07a-4405-81dc-06df75c76d48,65536,12,3000,256,118567.04542799976,MLP,BUTTER-E,0,3848.0,4.0,3784.0,0.0,4.250269277695601e-06,332.79891750447945,356.272329,0,0,0,0,0,1,0,0,65536|12|0|3848.0|wide_first_2x
2baee70a-28a4-451e-b9aa-5c81e7ea69a4,65536,7,3000,256,92447.64863799984,MLP,BUTTER-E,0,5300.0,2.0,2.0,1.0,0.0106907796368814,315.71416446798577,292.820719,1,0,0,0,0,0,0,0,65536|7|0|5300.0|exponential
2bb05654-bf00-4f4c-884f-a5e0265f1bf4,1048576,5,3000,256,167635.76427599974,MLP,BUTTER-E,0,3848.0,4.0,3784.0,0.0,4.250269277695601e-06,321.81276951816494,520.9108530000001,0,0,0,0,0,0,0,1,1048576|5|0|3848.0|wide_first_8x
2bb49bd5-2f04-4c14-8b12-6d5748ca8ccf,16777216,16,3000,256,467617.7204979999,MLP,BUTTER-E,0,3188.0,60.0,3.0,1.0,0.0776763041770503,346.47623244036754,1349.6386670000002,0,0,0,0,1,0,0,0,16777216|16|0|3188.0|wide_first_16x
2bb55bb6-c51a-4f7c-981b-d557f1dbfa80,262144,9,3000,256,1429432.469719,MLP,BUTTER-E,0,70000.0,784.0,10.0,1.0,0.0003254145124716,325.0235240480019,4397.935423,1,0,0,0,0,0,0,0,262144|9|0|70000.0|exponential
2bbb099e-551b-4665-925e-23c2ae4afb68,128,18,3000,256,632777.590773,MLP,BUTTER-E,0,20640.0,8.0,3842.0,0.0,0.0025041112046606,360.5046361794559,1755.255071,1,0,0,0,0,0,0,0,128|18|0|20640.0|exponential
2bcbd744-a5b8-44f5-8da2-593b6a6958fd,2097152,9,3000,256,194694.3113809997,MLP,BUTTER-E,0,4898.0,11.0,7.0,1.0,0.2119743377393727,334.6344152549662,581.8119790000001,0,0,0,1,0,0,0,0,2097152|9|0|4898.0|trapezoid
2bcf6368-e81d-491b-b345-38f4c52a6043,2048,9,3000,256,202925.55076499988,MLP,BUTTER-E,0,20640.0,8.0,3842.0,0.0,0.0025041112046606,302.82873318821004,670.100055,0,0,0,0,0,1,0,0,2048|9|0|20640.0|wide_first_2x
2bd5d7c2-db7a-4bcb-9122-932c79d899c0,512,7,3000,256,65155.558185,MLP,BUTTER-E,0,5300.0,2.0,2.0,1.0,0.0106907796368814,327.90783926035533,198.700825,0,0,0,0,0,1,0,0,512|7|0|5300.0|wide_first_2x
2bd8ebae-2509-4916-a255-46b545586e7f,16777216,12,3000,256,596976.9021159998,MLP,BUTTER-E,0,5300.0,2.0,2.0,1.0,0.0106907796368814,369.5412487405853,1615.4540370000002,0,0,0,0,0,0,1,0,16777216|12|0|5300.0|wide_first_4x
2bd8f4f9-735c-4672-9306-dae71a089a1d,8192,14,3000,256,744360.7048689999,MLP,BUTTER-E,0,67557.0,42.0,3.0,1.0,0.2546625519372754,321.3513079217246,2316.345652,0,0,1,0,0,0,0,0,8192|14|0|67557.0|rectangle_residual
2bd958d3-44e8-43ad-a230-655e8480f653,262144,9,3000,256,137858.88114799993,MLP,BUTTER-E,0,4898.0,11.0,7.0,1.0,0.2119743377393727,318.84318043634875,432.3720550000001,0,0,0,1,0,0,0,0,262144|9|0|4898.0|trapezoid
2bd96b55-63a4-4465-b5db-3905e84e1138,524288,18,3000,256,240810.02128599983,MLP,BUTTER-E,0,4898.0,11.0,7.0,1.0,0.2119743377393727,337.2618926640513,714.0149140000001,0,1,0,0,0,0,0,0,524288|18|0|4898.0|rectangle
2bda6367-750b-4c2d-99f8-9e23c3526646,4096,4,3000,256,197437.3480549998,MLP,BUTTER-E,0,12958.0,8.0,4.0,1.0,0.0900899366400157,327.42058341821587,603.008357,0,0,0,0,1,0,0,0,4096|4|0|12958.0|wide_first_16x
2bdb6438-33b3-46ca-b84d-ac26ab4edae4,16777216,7,3000,256,1532887.505397,MLP,BUTTER-E,0,15000.0,48.0,11.0,0.0,0.3746815528888889,376.745215165708,4068.764363,0,0,0,0,0,1,0,0,16777216|7|0|15000.0|wide_first_2x
2be18655-b8fb-437b-9048-78c887d0235f,4194304,9,3000,256,4001276.887236001,MLP,BUTTER-E,0,67557.0,42.0,3.0,1.0,0.2546625519372754,360.6522889559096,11094.555642,0,0,1,0,0,0,0,0,4194304|9|0|67557.0|rectangle_residual
2be2b738-2636-4751-afb5-4c39e1322b82,2097152,5,3000,256,214195.92560899997,MLP,BUTTER-E,0,6435.0,36.0,6.0,0.0,0.0276087321122286,332.47721555106097,644.242419,0,0,0,0,0,1,0,0,2097152|5|0|6435.0|wide_first_2x
2be7aba4-597b-424a-8672-2e028cdbe7e9,8192,6,3000,256,77876.71446399984,MLP,BUTTER-E,0,3848.0,4.0,3784.0,0.0,4.250269277695601e-06,318.3031456670877,244.662095,0,0,0,0,0,0,0,1,8192|6|0|3848.0|wide_first_8x
2be86743-bd88-405b-837e-5f177f889e50,32768,8,3000,256,730167.5796049997,MLP,BUTTER-E,0,70000.0,784.0,10.0,1.0,0.0003254145124716,284.7223013047552,2564.490299,0,1,0,0,0,0,0,0,32768|8|0|70000.0|rectangle
2becc58e-5733-4d5d-b6d5-c9f0703e0335,8192,14,3000,256,1601234.7197790002,MLP,BUTTER-E,0,70000.0,784.0,10.0,1.0,0.0003254145124716,327.5827499663084,4888.031253,1,0,0,0,0,0,0,0,8192|14|0|70000.0|exponential
2bed0458-eda0-42cb-b500-e3d65e8af2dd,8192,14,3000,256,73347.28999299995,MLP,BUTTER-E,0,5300.0,2.0,2.0,1.0,0.0106907796368814,329.9274698751032,222.313377,0,0,1,0,0,0,0,0,8192|14|0|5300.0|rectangle_residual
2bee3b1b-ac65-4fec-a0dc-9d898f40beb3,64,7,3000,256,125585.48259699983,MLP,BUTTER-E,0,12958.0,8.0,4.0,1.0,0.0900899366400157,322.2534600364864,389.710269,0,0,0,0,0,0,0,1,64|7|0|12958.0|wide_first_8x
2bee4e6f-9c8f-4a30-98d7-b8fa1b86a687,65536,20,3000,256,1230951.101911,MLP,BUTTER-E,0,70000.0,784.0,10.0,1.0,0.0003254145124716,326.74939512183283,3767.263598000001,0,0,0,0,1,0,0,0,65536|20|0|70000.0|wide_first_16x
2bee6162-3244-4f74-a5d0-7dbfbad7fd08,524288,18,3000,256,2122299.798744,MLP,BUTTER-E,0,20640.0,8.0,3842.0,0.0,0.0025041112046606,318.0972483984372,6671.8584,0,0,1,0,0,0,0,0,524288|18|0|20640.0|rectangle_residual
2bf701e3-df00-4391-a598-6cc58457913e,256,6,3000,256,948260.169522,MLP,BUTTER-E,0,105908.0,13.0,5.0,1.0,0.1484938125639567,328.73596285478,2884.5647470000004,0,0,0,0,0,1,0,0,256|6|0|105908.0|wide_first_2x
2bf90728-3dfc-4dba-b6af-d94a54d2bb67,16777216,2,3000,256,319940.6466959996,MLP,BUTTER-E,0,3188.0,60.0,3.0,1.0,0.0776763041770503,374.758811081445,853.724148,0,1,0,0,0,0,0,0,16777216|2|0|3188.0|rectangle
2bfa30f7-c1d3-411a-953d-acdfcdd6bacb,4096,20,3000,256,556135.504169,MLP,BUTTER-E,0,20640.0,8.0,3842.0,0.0,0.0025041112046606,339.5553109801493,1637.834798,1,0,0,0,0,0,0,0,4096|20|0|20640.0|exponential
2bfc51ec-2792-40c3-a0ec-69f54230b1cc,512,7,3000,256,61472.74118799996,MLP,BUTTER-E,0,4898.0,11.0,7.0,1.0,0.2119743377393727,335.9794778872342,182.965762,0,0,0,0,0,0,1,0,512|7|0|4898.0|wide_first_4x
2bfd0c53-e649-4995-a443-b9a817931291,32,4,3000,256,157079.176344,MLP,BUTTER-E,0,20640.0,8.0,3842.0,0.0,0.0025041112046606,335.1329142315105,468.7071,0,0,0,0,0,0,1,0,32|4|0|20640.0|wide_first_4x
2bfdb028-e63c-473b-8ff7-895fabd0248c,16777216,12,3000,256,7448517.847288,MLP,BUTTER-E,0,48842.0,14.0,2.0,1.0,0.2718959907996784,356.18701664230383,20911.817386,0,0,1,0,0,0,0,0,16777216|12|0|48842.0|rectangle_residual
2bfe734e-68a9-461b-90fb-90d942222bc0,131072,5,3000,256,102700.26720899962,MLP,BUTTER-E,0,3848.0,4.0,3784.0,0.0,4.250269277695601e-06,314.0449358268262,327.024115,0,0,1,0,0,0,0,0,131072|5|0|3848.0|rectangle_residual
2bffe663-15df-4ce5-88be-9083cd394cb9,524288,12,3000,256,4363076.010134999,MLP,BUTTER-E,0,105908.0,13.0,5.0,1.0,0.1484938125639567,349.3598546750362,12488.773257,0,0,0,0,1,0,0,0,524288|12|0|105908.0|wide_first_16x
2c053145-e6be-4014-981b-74af7586abe4,4096,20,3000,256,241901.832303,MLP,BUTTER-E,0,20640.0,8.0,3842.0,0.0,0.0025041112046606,307.0105227979769,787.9268440000001,0,0,0,0,0,0,1,0,4096|20|0|20640.0|wide_first_4x
2c07ea31-c958-4378-b6ff-5950a42ecfd0,524288,6,3000,256,83133.48425599979,MLP,BUTTER-E,0,3188.0,60.0,3.0,1.0,0.0776763041770503,308.00251150275136,269.91170900000003,0,0,0,0,0,0,0,1,524288|6|0|3188.0|wide_first_8x
2c120a39-d333-4e51-8a0a-788255b34641,4194304,12,3000,256,4101934.842996,MLP,BUTTER-E,0,67557.0,42.0,3.0,1.0,0.2546625519372754,330.77835599673034,12400.856249,0,0,0,0,1,0,0,0,4194304|12|0|67557.0|wide_first_16x
2c165647-8a89-4bb0-936d-2abc8edbaf77,32,14,3000,256,53218.85893099992,MLP,BUTTER-E,0,3848.0,4.0,3784.0,0.0,4.250269277695601e-06,307.2766177740512,173.195277,0,0,0,0,0,0,1,0,32|14|0|3848.0|wide_first_4x
2c167720-c7c9-4862-80fe-56fa1267e518,1024,16,3000,256,1085826.417414,MLP,BUTTER-E,0,67557.0,42.0,3.0,1.0,0.2546625519372754,341.1137582986995,3183.179778,0,0,0,1,0,0,0,0,1024|16|0|67557.0|trapezoid
2c17c643-275d-490a-9ce8-c5501d86a5a9,256,6,3000,256,467474.0215389999,MLP,BUTTER-E,0,48842.0,14.0,2.0,1.0,0.2718959907996784,324.9026114860928,1438.8127550000002,0,0,0,0,1,0,0,0,256|6|0|48842.0|wide_first_16x
2c17f71f-b991-4d5e-9b28-a2619af2ad83,4096,2,3000,256,37934.71916099976,MLP,BUTTER-E,0,3188.0,60.0,3.0,1.0,0.0776763041770503,275.48507962924685,137.701538,0,1,0,0,0,0,0,0,4096|2|0|3188.0|rectangle
2c1b009f-ee03-43ab-a735-13ecb7eb9167,8192,10,3000,256,1566862.689244,MLP,BUTTER-E,0,105908.0,13.0,5.0,1.0,0.1484938125639567,342.4280971779506,4575.742184000001,0,0,0,0,1,0,0,0,8192|10|0|105908.0|wide_first_16x
2c1ce350-21a2-4c79-873e-b8f3bf83e6e6,262144,4,3000,256,125251.17940799965,MLP,BUTTER-E,0,4898.0,11.0,7.0,1.0,0.2119743377393727,315.2186297776266,397.347008,0,0,1,0,0,0,0,0,262144|4|0|4898.0|rectangle_residual
2c1e6e6a-3beb-4bd5-b276-324cd1b31d7b,2097152,16,3000,256,3950560.160665,MLP,BUTTER-E,0,70000.0,784.0,10.0,1.0,0.0003254145124716,291.4251319135817,13556.003680000002,1,0,0,0,0,0,0,0,2097152|16|0|70000.0|exponential
2c26a0db-d9f1-4f66-800f-51fa75251854,128,20,3000,256,511150.9370319997,MLP,BUTTER-E,0,48842.0,14.0,2.0,1.0,0.2718959907996784,330.2374434859152,1547.828531,0,1,0,0,0,0,0,0,128|20|0|48842.0|rectangle
2c294b5e-3ba8-49ac-b98a-e1e995084e98,512,20,3000,256,129158.47506099996,MLP,BUTTER-E,0,6435.0,36.0,6.0,0.0,0.0276087321122286,344.0461421215879,375.4103280000001,0,0,0,1,0,0,0,0,512|20|0|6435.0|trapezoid
2c2af4fc-941d-425c-8205-37efb9c69c25,2048,6,3000,256,78319.12666599972,MLP,BUTTER-E,0,4898.0,11.0,7.0,1.0,0.2119743377393727,314.10636815009855,249.33950600000003,0,0,0,0,1,0,0,0,2048|6|0|4898.0|wide_first_16x
2c357574-23d9-4448-b472-058c620db5f7,8192,8,3000,256,1145882.110854,MLP,BUTTER-E,0,70000.0,784.0,10.0,1.0,0.0003254145124716,315.89637206768765,3627.398768,1,0,0,0,0,0,0,0,8192|8|0|70000.0|exponential
2c37fe67-7caf-4618-a4ac-c68293942f93,16384,2,3000,256,142297.88573499984,MLP,BUTTER-E,0,12958.0,8.0,4.0,1.0,0.0900899366400157,327.1879105544999,434.911808,0,1,0,0,0,0,0,0,16384|2|0|12958.0|rectangle
2c408113-9de6-4f36-a8f1-705d3cfdf6a5,1024,2,3000,256,594531.7227429999,MLP,BUTTER-E,0,67557.0,42.0,3.0,1.0,0.2546625519372754,335.3562309184553,1772.836369,0,1,0,0,0,0,0,0,1024|2|0|67557.0|rectangle
2c427ce1-a276-4395-b56b-194ab65b9a00,4096,14,3000,256,54978.21515599991,MLP,BUTTER-E,0,3188.0,60.0,3.0,1.0,0.0776763041770503,291.333657534243,188.712199,0,0,0,0,1,0,0,0,4096|14|0|3188.0|wide_first_16x
2c4cccb2-7bfe-4a31-a020-d05a02be6f3c,4096,8,3000,256,1600552.715709,MLP,BUTTER-E,0,105908.0,13.0,5.0,1.0,0.1484938125639567,335.5927751285713,4769.330076,0,0,0,0,1,0,0,0,4096|8|0|105908.0|wide_first_16x
2c507633-659c-44a1-84eb-eb5e1513cef2,512,14,3000,256,42601.41193599971,MLP,BUTTER-E,0,3188.0,60.0,3.0,1.0,0.0776763041770503,302.41600541445644,140.870229,0,0,0,0,0,1,0,0,512|14|0|3188.0|wide_first_2x
2c51c9ba-b579-4635-a045-3577dbc9b763,1048576,6,3000,256,1646694.74922,MLP,BUTTER-E,0,67557.0,42.0,3.0,1.0,0.2546625519372754,328.5872320271537,5011.438634,0,0,1,0,0,0,0,0,1048576|6|0|67557.0|rectangle_residual
2c551ab5-e362-4c22-8831-1d7bdb77831c,512,16,3000,256,1101759.045196,MLP,BUTTER-E,0,105908.0,13.0,5.0,1.0,0.1484938125639567,329.5059242876885,3343.669913,0,0,0,0,0,0,1,0,512|16|0|105908.0|wide_first_4x
2c55dccd-98a5-4c08-9f83-af5d4bba2ea9,8192,9,3000,256,855063.097923,MLP,BUTTER-E,0,48842.0,14.0,2.0,1.0,0.2718959907996784,322.90411987450227,2648.0402240000003,0,0,0,1,0,0,0,0,8192|9|0|48842.0|trapezoid
2c57154d-9eff-48e3-a674-5ad50af9ed6e,1024,8,3000,256,67700.36097599976,MLP,BUTTER-E,0,5300.0,2.0,2.0,1.0,0.0106907796368814,318.4234142928924,212.611127,0,0,0,1,0,0,0,0,1024|8|0|5300.0|trapezoid
2c57c15b-408b-4818-8a1f-f2d56ab5baae,4194304,5,3000,256,2747800.12729,MLP,BUTTER-E,0,70000.0,784.0,10.0,1.0,0.0003254145124716,355.01856829456415,7739.877214,0,1,0,0,0,0,0,0,4194304|5|0|70000.0|rectangle
2c5b864a-de34-401e-adb0-d0402510af6e,256,4,3000,256,209513.8071679997,MLP,BUTTER-E,0,20640.0,8.0,3842.0,0.0,0.0025041112046606,352.1506753537589,594.955006,0,0,0,0,0,0,0,1,256|4|0|20640.0|wide_first_8x
2c5bfb50-3243-4eef-9370-cc2e7cf2d0f9,65536,8,3000,256,68633.85052299996,MLP,BUTTER-E,0,3188.0,60.0,3.0,1.0,0.0776763041770503,304.6652649373518,225.276257,0,0,0,0,0,0,1,0,65536|8|0|3188.0|wide_first_4x
2c5f7cd2-0baa-4352-bf83-36a1a9982dd0,4194304,14,3000,256,7023864.833024,MLP,BUTTER-E,0,105908.0,13.0,5.0,1.0,0.1484938125639567,350.4058467229032,20044.941883,0,0,1,0,0,0,0,0,4194304|14|0|105908.0|rectangle_residual
2c6326e2-eac2-458b-9b0d-ab580ed12f19,32,18,3000,256,56714.40479799972,MLP,BUTTER-E,0,5300.0,2.0,2.0,1.0,0.0106907796368814,310.046063646883,182.922512,0,1,0,0,0,0,0,0,32|18|0|5300.0|rectangle
2c6826d5-c109-44e9-a008-054ff49916f5,2097152,18,3000,256,286057.6354959998,MLP,BUTTER-E,0,5300.0,2.0,2.0,1.0,0.0106907796368814,319.1202957392076,896.3943670000001,1,0,0,0,0,0,0,0,2097152|18|0|5300.0|exponential
2c6a780c-bd76-4024-aaf3-ae7e0a4777f4,32,14,3000,256,64043.50477799987,MLP,BUTTER-E,0,5300.0,2.0,2.0,1.0,0.0106907796368814,324.2491749021435,197.513239,0,0,0,0,0,1,0,0,32|14|0|5300.0|wide_first_2x
2c6b938e-f5ff-4642-8062-18ebb4a1e987,512,8,3000,256,2292450.560126,MLP,BUTTER-E,0,105908.0,13.0,5.0,1.0,0.1484938125639567,349.8156438857503,6553.31058,0,0,1,0,0,0,0,0,512|8|0|105908.0|rectangle_residual
2c6b9569-f937-4b59-952a-9c7c182daa2f,4096,5,3000,256,49936.19784999984,MLP,BUTTER-E,0,5300.0,2.0,2.0,1.0,0.0106907796368814,281.6533827900326,177.296638,0,0,0,1,0,0,0,0,4096|5|0|5300.0|trapezoid
2c6bb4fe-477c-41ec-9b41-54de464e9e0d,8192,5,3000,256,1502495.369717,MLP,BUTTER-E,0,105908.0,13.0,5.0,1.0,0.1484938125639567,328.627442111839,4572.032573,1,0,0,0,0,0,0,0,8192|5|0|105908.0|exponential
2c6ff34b-5219-49cb-95e9-01b516763159,131072,20,3000,256,4748570.33506,MLP,BUTTER-E,0,105908.0,13.0,5.0,1.0,0.1484938125639567,330.595835334754,14363.67258,0,0,0,0,0,1,0,0,131072|20|0|105908.0|wide_first_2x
2c70307f-4b23-4840-9491-704bda0954eb,512,4,3000,256,289872.008333,MLP,BUTTER-E,0,48842.0,14.0,2.0,1.0,0.2718959907996784,266.82651913227653,1086.368811,0,0,0,1,0,0,0,0,512|4|0|48842.0|trapezoid
2c70d579-f28e-4d1e-9743-99ea370b45f2,512,4,3000,256,53721.51793899984,MLP,BUTTER-E,0,3848.0,4.0,3784.0,0.0,4.250269277695601e-06,270.720297665992,198.439195,0,0,1,0,0,0,0,0,512|4|0|3848.0|rectangle_residual
2c7e119b-3cbe-4ff9-9ec2-0192e16259d7,32768,9,3000,256,1455739.9137660002,MLP,BUTTER-E,0,67557.0,42.0,3.0,1.0,0.2546625519372754,340.7130682088388,4272.627174,0,0,0,0,0,0,1,0,32768|9|0|67557.0|wide_first_4x
2c7f936e-ebe0-43a8-aaab-6ca3e114f886,65536,3,3000,256,69632.06213299968,MLP,BUTTER-E,0,4898.0,11.0,7.0,1.0,0.2119743377393727,310.88873256113834,223.977439,0,0,0,0,0,0,0,1,65536|3|0|4898.0|wide_first_8x
2c82bcb6-5600-4e16-b433-face40fee6e7,524288,12,3000,256,177274.30757999976,MLP,BUTTER-E,0,3188.0,60.0,3.0,1.0,0.0776763041770503,322.0936768172005,550.38121,0,0,0,0,0,1,0,0,524288|12|0|3188.0|wide_first_2x
2c854167-acca-41bc-a83b-dd806f633c59,512,9,3000,256,283050.0699689999,MLP,BUTTER-E,0,20640.0,8.0,3842.0,0.0,0.0025041112046606,312.8486826819501,904.750717,0,0,0,0,1,0,0,0,512|9|0|20640.0|wide_first_16x
2c88705d-cfdb-43cd-a834-806db95a7168,262144,14,3000,256,917029.922943,MLP,BUTTER-E,0,15000.0,48.0,11.0,0.0,0.3746815528888889,343.9842970894484,2665.9063530000003,0,0,0,0,0,0,0,1,262144|14|0|15000.0|wide_first_8x
2c90c794-c1f1-4f12-8482-4b6c775e8934,16777216,20,3000,256,1499516.256478,MLP,BUTTER-E,0,6435.0,36.0,6.0,0.0,0.0276087321122286,333.4142190671973,4497.457429,0,0,0,0,1,0,0,0,16777216|20|0|6435.0|wide_first_16x
2c90fc34-76d7-4a3a-a067-c0d5e5713d26,524288,10,3000,256,664854.9645299998,MLP,BUTTER-E,0,20640.0,8.0,3842.0,0.0,0.0025041112046606,321.219865778205,2069.78159,0,0,0,0,0,1,0,0,524288|10|0|20640.0|wide_first_2x
2c91ad2e-618a-4f6a-a7e0-076e475f9183,512,10,3000,256,142471.6763899997,MLP,BUTTER-E,0,12958.0,8.0,4.0,1.0,0.0900899366400157,326.9061853662591,435.818234,0,0,0,0,0,0,1,0,512|10|0|12958.0|wide_first_4x
2c959a17-6ac5-432c-8dc0-9aeeab46b16b,262144,9,3000,256,135203.76770399968,MLP,BUTTER-E,0,3848.0,4.0,3784.0,0.0,4.250269277695601e-06,329.4383042992559,410.406944,0,0,1,0,0,0,0,0,262144|9|0|3848.0|rectangle_residual
2c9c1daa-a7c1-4797-bd6f-dcccd4f8b34c,524288,9,3000,256,1932153.687148,MLP,BUTTER-E,0,70000.0,784.0,10.0,1.0,0.0003254145124716,333.30803346174906,5796.901044,0,0,0,0,0,1,0,0,524288|9|0|70000.0|wide_first_2x
2c9cbaf9-8e43-482b-bedb-80ad1dcdf080,512,8,3000,256,476611.6018739997,MLP,BUTTER-E,0,48842.0,14.0,2.0,1.0,0.2718959907996784,349.7489566798988,1362.724871,0,0,0,0,0,0,1,0,512|8|0|48842.0|wide_first_4x
2c9cc8ed-0dd9-437c-a216-762d78ec5e23,32768,2,3000,256,172363.66970099977,MLP,BUTTER-E,0,15000.0,48.0,11.0,0.0,0.3746815528888889,321.1228444228654,536.753061,0,1,0,0,0,0,0,0,32768|2|0|15000.0|rectangle
