run_id,duration,power
0006e91f-3992-42ea-8c60-eaeb0ece0e0e,437.34354,313.6810564985137
000a2c53-1754-4082-8c02-c7b3f64de755,838.842037,364.74836626839175
001368ba-dcb4-49cd-9ec9-374aa080b2d1,228.827431,302.53070572644765
00182a76-aa48-483c-ac8f-2743ae150d1e,21526.323934,331.7136634794265
001b0905-1e1c-4ca3-b0bf-165398cca281,4925.061323,369.8626442909775
001c3cfc-d5d5-4496-97b9-d5c1808d7380,202.706396,315.57345898942367
00200be0-70ce-4eed-a102-4c0f98d22da5,2434.490763,375.8074028420539
00227e24-ef0a-45fe-8b5b-c86466bf4130,313.384,293.2986823194544
00229559-61c6-4be2-b874-ab53466f78c1,177.272137,281.0196512156893
0026036f-6149-4b95-bd07-e348e2f63b96,1032.427738,312.59476282978346
0027f496-4858-423c-a409-d3e2ca57d2e9,2024.053852,286.4324610504483
0028908d-49ea-4ffe-8873-bf133c5a5764,151.23240700000002,302.85295755426097
002984aa-e522-46df-befb-a961398288a3,2996.884993,327.78340393691576
002a895e-cd92-4b43-9419-8ac11f98c043,19110.255473,350.57277520337004
002b9da0-87d6-4d59-a158-3650718dbe04,453.6006430000001,326.1410643392755
0030778a-5071-4d46-8582-177844c613fb,160.40436400000002,296.2654091568212
00307e42-4aa4-4ebf-8cc9-482deb0f0fb8,9938.644817,340.6258705468939
003259bf-40f5-4235-86b0-c2beeb82abcf,1464.197644,307.3601423360847
003599fb-537f-4c3b-87a1-3fde09773f3f,847.982438,372.7368939732688
003ac063-56f7-436f-bc17-65e416ee4dd2,5570.249462000001,348.1765597748735
003d1f99-78e3-4d7b-91af-d08259094f19,161.87776000000002,332.4915892584626
00432ea5-6eb3-4820-bfb5-fbf02204f0a3,422.525143,340.80011907599
00446357-1e21-4ef3-be2f-9b6e0aa612bb,1214.607155,342.391206671263
0045c1e8-cf40-4cdd-a1a1-caeb0778680b,11157.794474,370.604839263416
004742a8-7b49-48e7-9c5c-c2e5ead55cb3,2865.3405970000003,363.3568184920391
0047845d-510d-4278-9ee0-e68c520b78ea,1662.743889,344.06487188298416
004c4792-17a5-4d63-8eef-bb7584ccfaf3,338.276292,325.9448499098472
004d4fbc-eaf5-4b85-bb5b-2573f1de0c6f,2710.09704,322.05453934963145
0057bd7a-57c6-430e-b450-ffb1068c4695,230.690276,310.29248471660696
00583268-959b-46c5-88ba-8d5e428ed3ed,295.606596,313.8759246935065
005aeeba-e66e-49e6-ae8d-c69a1b0deda1,192.331266,320.7044415960943
005ba1dc-290d-455b-a401-8e5be48b51b4,10863.70424,342.46885328765177
005c82e3-5201-4677-a28b-0394e21d71d8,323.372625,332.9225253343562
005e54d6-12c4-4c06-a679-b7dd92da0958,993.845158,363.9344831883761
005f13fb-50cb-4fdb-850f-a2b3b958eaa5,1670.376492,348.16328611142825
005f2b8f-e5cf-4093-9930-0616f7a6e149,154.614616,293.0611347118681
005f4cd6-70b8-48ab-a98a-2b2d0f8afaec,426.565358,328.5969917275835
006129c6-8cf0-441e-8d48-510403ae5111,625.911476,368.0026891997741
00616030-ebcd-4bb2-95d2-a1c06b8f3b10,3856.016537,323.8449645826817
00639013-4ec3-412c-bab4-ed8bef686e0a,14047.360191000002,261.43073200357435
00672d30-820a-4940-ac7b-c27728836780,240.518639,311.08078180585346
0067cc46-2381-4513-87ec-e50bb3ef81ab,2956.9763380000004,336.810027010436
0067f265-a88c-4241-b40b-8bee804f8c8a,452.227383,355.67227519479894
0067f916-6232-41b9-a457-9a2dd9b50ef9,4050.736805000001,362.584863611004
00693010-d94e-4b49-af7c-d5f00a33569b,4056.195505,400.2866120108281
006c7b08-d0db-40c7-bff0-ebfb42f81cea,1925.524073,363.3019986476169
0072a86f-eef9-44a2-907d-651b6c705584,196.528334,309.5494489003299
00779757-17b8-409b-a923-348e608801b0,593.740814,338.5385790591784
007dbe25-d7f9-40a1-8a7a-14341ba4a84e,2999.622738,358.5612044530381
007fc92e-89f9-44d2-a8a1-79a79b5886a8,2688.542236,348.6418333887019
0080599a-d956-4036-aa0f-e1159ee589ed,3305.2533230000004,310.2142020038444
0083388f-a91a-4f47-a986-58efcdfb501d,6133.893323,330.3750979703824
00841814-2a40-4ac6-8f51-a34d99b8594d,406.682228,286.4992475353502
0084d2f8-4450-4b6f-9e2a-d78bfcffe860,140.435145,296.2841147847978
0086f6cd-3a8b-4059-9f54-e8468e22fc35,1818.486978,328.1396380326458
008bea3b-9f80-415e-b7a7-1017d0a04504,314.390415,312.05850540004496
008db389-4d82-4b84-9e65-51cf15d2ce04,811.131344,296.802447284049
008e6bb6-8de1-458b-8f96-8a9fb9b10c96,710.408134,338.2297301722618
00915d3a-be74-498b-ae32-00a7f7dad49a,7218.43551,290.9931056229662
00921d44-3610-4626-b1dd-2d7a48aac7da,148.54652000000002,316.83065628194936
0095506d-aa70-4824-963e-98af3b035aa4,324.457583,347.7287027531115
009684cc-e3b2-4357-b33a-3eaec982b333,775.931535,346.2967989192496
009a01b7-c9b5-42c5-9a3f-9bd1316e6b8a,193.121968,314.3149557175173
009a2b31-13f0-4697-b28d-4f7665c91ce1,759.2806750000001,315.2958939749125
009b9caa-9234-43b6-a56f-ba36bf9c3612,1146.307469,345.6148442098304
009e2cf5-8142-4d35-b159-628eff3c02be,49100.237957000005,372.7301593501317
009f8a9a-9dbe-48ca-9db7-2f6cda3d40e5,14808.373701,393.1115614581558
00a62a66-0dc7-4a93-8b21-54dac36458cd,409.13415,289.58470185390246
00aa0e34-744a-48cc-b936-7f3ab7d6b506,14198.257181,353.7064615156727
00ad4523-920b-4b5d-afb3-fc69087283a3,157.851395,297.9341498185668
00af796c-1f24-4a4d-bf30-51cf08d44b81,340.03794800000003,338.5659728660631
00b4293a-36db-4f72-9c5f-e27f9cacd51d,144.787724,322.590866419034
00b491ba-37e4-46d5-bee4-061dab2f0408,236.763373,316.4293109770814
00b49d51-468f-4361-bf7c-2c02ecbc3a93,2828.921318,341.55168108284585
00b74fc1-71e1-42b2-a9de-0846ce2169e0,535.58591,341.1260913155835
00b9c9f8-9659-4ba6-9067-28580b494d19,3402.4547180000004,312.7471527895877
00bfd06d-8ec2-47f2-953a-dfb7b56b1404,5485.794941,321.432836070713
00c22b67-83cd-44cc-abcf-a2a69d5153ce,853.072716,286.2051420280096
00c24f72-1a61-4a64-9697-89c37656970e,781.0078940000001,355.3762575810787
00c26c87-ebc5-4b1b-ae04-94122f3347e6,2271.614531,323.873227500938
00c2a439-15da-458d-a4f2-648f6b649980,1956.555393,330.92563996219025
00c3a059-dec7-422e-af72-f320b12ff2e3,1189.2294900000002,347.8565443092063
00cd027e-4fbe-45ba-9bd5-47eb1857cf4d,2325.8957370000003,319.7608718150377
00cd3726-2964-45cb-b07c-687f6f7b90c0,918.092541,329.2813282708066
00cdb252-4ace-430a-ae7b-cd0f6bc68771,2596.6082570000003,325.6937400811784
00ce25ea-4907-4c4e-9c98-0661b0f2c6df,5123.3162600000005,365.374505015234
00d0e2f4-0fa8-4fa8-8b8b-55b384b89af2,389.779808,314.68396734650696
00d690b4-04d1-4aa8-a029-d52c6c24f0eb,176.918071,306.48316874311723
00e1a58a-df5c-4f77-9fb8-a9db3d9ad3ba,882.740487,324.34385182334984
00e4ef9f-1f85-49f1-a6d7-9d9ff1be8cca,382.458719,283.45268726636056
00e851c2-6612-4d15-a2aa-b03fff83252c,1156.862449,347.90829786108816
00eb1241-35d3-4845-95ea-fefcfb9d07ca,7933.478036,328.9298758409016
00ecad4b-9664-4b60-9991-61090e8eab0a,7419.969636000001,350.173733173886
00ee1fce-8719-4a94-8bf6-1b2b70cd4fd8,188.089808,317.20220645873445
00f195b6-e6eb-40c1-8dc9-e7df6b892c0d,4041.168005,318.9643374695579
00f4626d-600a-49fa-9b5c-3e3c4c1005b4,1788.410174,289.93399534921235
00f4d8cc-f499-4bc5-a774-6f83d45311f5,1095.282768,322.8469466142461
00f7d5b3-69b9-423f-81f2-b42ac527502c,17861.598447,347.95905967877565
00fb1776-18fe-4184-a09a-4fbfaaa79338,510.431899,337.473574626651
00fbd56f-66d6-4a98-afe7-8ec301d90b55,24364.110986000003,335.819747345408
00fcbd26-a0e2-4aaf-885b-94bba0e0fec3,2015.03738,372.7566815271685
00fef3bd-1daf-4a0d-ac2c-1e2e72ea475a,186.288328,291.87714805728285
01056e9d-5609-40eb-b2bf-347cd824c812,29667.390514,362.994461655132
0107bf43-9531-40d4-a375-86a93e6ec0d9,799.455715,318.6237564015662
010c17d2-67d9-4e15-8f07-d99ec7232517,516.476769,336.3943111931138
01103205-e3de-46fd-b5e7-f90843856bbb,5383.376096,318.7124383389913
011a270b-622e-4b78-a2bb-88d7c307b7fb,802.3208810000001,344.35873153848496
011e119e-2e75-41bf-8e9b-e9e380f0d322,1275.845828,395.8022864538455
011e5c61-2418-4a64-a19e-c7359f82bf7b,627.846074,327.70764387705594
011f0534-1310-4a78-b1fb-69c85304db96,3832.668634,350.1024435709147
011fc414-3085-4569-b765-615e54548256,1801.511028,345.96985566274293
01212d65-2d92-4537-bb79-f7779539adb5,5698.5611770000005,375.57276069232586
01278feb-9bb8-4405-bb86-ddc40185ed9b,5484.722074,321.58247935882554
012a492a-23fc-4300-9e64-44e40b7aaf28,811.4536230000001,329.7774610034612
012c510f-23c5-437c-9cc2-a1fc2cddb8bb,162.90754,299.33439172919805
012dbe8b-7599-4fa0-9d2d-d6b696b24143,378.99823,306.4120728954327
012e69ef-fb7a-4458-a267-74c116a19f52,8396.967223,340.5520849778122
01305b0d-06c7-4a76-9ffd-09f749ea68a5,1495.254384,302.9304802814073
0130657e-020b-4242-a342-90d23d4a605c,1044.929779,338.0043269309486
01336f9c-ff76-4366-9391-5f36bdd24a0e,657.9406720000001,295.3955869504291
01357022-705d-4bca-b4fb-f9b6b6705e93,189.614011,307.3155469824424
013d21ec-1939-40ff-b005-2a4c9a583548,6772.595243000001,355.67538012931266
013f065a-123a-431c-ace0-3690d4250c69,1611.61572,330.8016278471147
013f188d-a595-44f4-9192-b4a16292f609,7028.250538,362.5786857490367
01411fe2-0b6d-4292-924d-38d45a96d1ce,737.091632,303.4210524099394
01440e0b-10f1-4cd9-83b1-39217f6b49c5,2471.796589,284.7906447462938
01443461-c47b-4051-aea1-c8eef10f89e2,6590.001649000001,365.2160054262226
014507ae-4f5d-472d-b7e5-669ac0a4dbc9,471.050429,316.1136761198021
01472c96-dc58-4714-bcb2-7991bfc8c2b3,533.781005,314.0325932542313
0147c4a0-f1a1-4d20-aa75-3460e2984d87,548.437523,318.01823911855064
0151f1dc-1374-4a41-96b1-edcc4cd287dd,11756.473587,336.2716203806667
015261df-c9c0-444b-baa9-3cd76fb93d31,955.715026,349.3203276328941
0156aa04-629c-49a0-80b2-141225bb5c1d,1702.690372,307.9562546666001
015877a8-94df-4e5d-9853-4c19ec9d6738,313.464852,346.32925652538535
0159bb63-b036-496e-9f75-fd6d9c730205,782.7615370000001,289.4821602431388
015a30e4-594e-406d-aabe-4f7e92adc3fe,1642.831832,372.5242976159959
01610773-e040-4500-a8b2-8cd47c9d5750,380.372387,329.9802794202297
0165069c-781f-4c72-ad47-2864d7c05782,173.66924400000002,319.4642103468821
016953cb-ebda-42e2-8f86-ed45555f038e,4510.964956000001,358.9054357818868
016a64a1-dd5f-4142-a21f-6090f1686785,15309.282483,370.4110370163323
016bf928-fa7e-41f1-89ee-0affb403c5c2,11994.210502,373.18539994271646
016c1a74-050e-4529-b8c2-61d0c9cdfddf,1587.701984,313.7157437714709
016c31ea-42c7-419c-b00c-3579e7cc1cf6,2678.91631,323.5483622517494
016c32a1-9c57-4af0-8d55-841958781037,11778.912136,360.509756938389
016f9120-4373-44ce-a664-d0e814b73e32,13118.319982,391.9841291360261
016fe06a-7f9e-4dd2-ba1d-df427d094165,2755.730575,320.858157168721
017647e0-c1b1-4501-ac8e-8d70ab0f0b75,357.069188,325.0250333305151
017a762e-46f0-4bab-9a56-ef208bfc1e8a,8294.122939,334.283176546607
017b4d66-86c7-416e-b6d6-56205817ee7f,149.11195700000002,289.10144700199834
017e1684-581e-48a8-a5c2-ca885ca44a83,313.920789,283.83586298899115
017e977e-edd8-4a15-a70f-66e87b43754f,179.963244,317.9313870892436
0180900d-9a86-4d4d-81b2-451e1f2c349c,910.296329,316.22309900801525
0181b02f-93d8-4675-8f46-382fd4a448ce,1550.301602,391.27035935553386
0183f687-aa71-4e7c-bf8b-5bb62a330018,393.691535,267.2395864950455
0188a2c9-6b1b-4e03-9a73-7acc51c10aa8,901.778139,306.7952622158208
0189f642-3ecd-41e9-ae55-c69260a8fd26,128.491991,317.54322163939224
018b1821-8560-43cb-a47c-88d86ea53a38,308.759593,280.01834704776206
018fa767-f90a-4c31-9928-7542b9172b8b,732.644031,309.5254258244271
0191ebbe-6390-4401-bb6a-2b6cc81dad2f,945.465537,373.5829912222382
01936f97-0f35-4c41-a564-2a34f002acda,329.039758,321.105279213705
01956214-8423-4a00-b2d3-00ec92f534fe,1656.170583,369.7638520916777
019a663d-f528-4b02-9448-e55277f135b3,1807.262795,321.26013839785804
019d88ea-0957-4c54-b154-bc49d2bdf9f0,320.615021,323.58278110120074
01a10346-0e68-4f7e-9e53-08c4a86636a0,720.7559590000001,302.7601508668204
01a4be6f-e43b-4aae-9130-2bec63452145,5760.339758,343.1002315335997
01a5e558-8c35-43f5-9c88-aa3362c51ead,851.619147,308.46355083183664
01a5eb9e-a72a-4703-bb6b-6c7cfe8b0ccc,674.618463,278.2826840776814
01a6b9ec-75be-4fb5-9e90-f59959fae897,733.676065,331.2552863503864
01ac1ac2-8419-4f82-a67a-7c398706dc9b,2747.973238,342.694039325284
01ac8f22-3023-4810-a05e-4d2868eb515f,289.762202,283.2085758203883
01ae970a-34cf-40ef-8f6a-6d2e27015db2,186.183661,317.6022285113401
01b5f903-3a07-4527-8dbd-3f51b396db5d,682.713527,332.3851554797153
01b63d60-547b-46ad-8c2e-3cb049b0bc10,195.115661,310.61898415217263
01be8301-4761-40b1-8d1c-9288af0fa212,287.16224700000004,301.1892693505764
01bf3f7b-1f04-45c5-b4d7-357f1ff9e7a7,661.9877270000001,253.16009991979763
01bf862c-f874-4b2e-a499-730b748a4d30,8506.373105,363.5150254503208
01c0d05a-e3a0-45ee-b268-d36d7c70c636,5729.017821,358.6812927768688
01c18091-a620-44d8-86a9-2fa1e3065935,649.149113,328.0163666186812
01ca400a-c955-4aea-8d12-bb62c3046e54,1422.13796,330.5657729162928
01cc8cc9-d477-498c-afdb-e53e05f8c422,2638.1564310000003,312.51781510487683
01d28709-232e-43c3-b330-2bf3d954fc89,13296.329843,355.0933091636301
01d2dc81-84c3-40ed-9ce2-df44a5e51b04,2517.2969070000004,321.9676210625875
01d5daf8-4c67-4c10-83ad-d1889ace0548,129.84307,296.60286410356656
01d66bcb-9b57-43d5-88a4-160794306a25,2754.983744,369.0400708847158
01d71458-0aab-4996-9906-ea7c8aa49ff1,1528.18407,330.49185102747464
01d9f166-fc6d-4bfe-9712-86d1731605bf,204.66928,332.37458272194
01daa786-8cc0-47ec-8d57-0e4b1b0903bf,181.16490800000005,331.9584841176839
01db87d8-35b9-4574-8428-65d2bdb92857,235.567531,321.0436090574795
01df267c-f102-4f6d-ae4f-eb4cd511c337,3603.873719,333.03195409661345
01e52d75-f952-446e-b3d6-e951688bc723,2625.516954,339.97051642805724
01e585e1-298d-4dbe-ac22-a0490655eb2f,1356.885262,329.54501655424406
01e8192c-1da9-4809-8f9e-d4ebbac7b41d,2309.964073,373.1093413572757
01ebdc5d-50c3-4072-8f06-61ca829e3903,4631.769644,326.71441971478146
01f5d170-6a8c-47bb-86bc-0726d73dfe9a,1762.536057,334.413290124254
01f7a24a-193d-4d89-9d1f-67445b73299d,403.098672,327.4465337360377
01fdd65e-e293-48a2-845d-b21d7c3da65c,29484.864922,379.4329788486321
01ff42d8-ac76-46da-93a3-d833f85093ce,2084.316901,347.5329669137486
02035eb3-7012-49d6-a958-ee32878652d9,191.020162,316.15710866164926
02058407-aa85-4ae6-b4e1-49897a9fa0c4,2879.171428,324.50329724930845
020789a9-7ab3-4252-ac3b-489331a653ba,485.956855,318.1959549536552
020d7a4f-09d2-410f-ad4e-c4d651c28930,1539.118104,309.802284543201
020dbc1c-f95f-4155-ae35-fa930cfd5044,622.49481,325.07486682017446
020fb436-b7ce-4018-a121-5bdbe90d723a,3696.879212,289.9378934271763
02102590-584b-4498-ac6c-975703a53916,4402.658243,361.1111689988152
0211435c-a294-4bc4-8b09-54ec2225485a,3419.3128610000003,295.71797206625945
0211c0f5-91af-43d1-8195-21f1c923654f,2833.240667,338.7103872895242
0212ffb3-cdbf-48b4-9ce7-4cc7d8771695,442.9890380000001,313.0728962417346
021f1349-3ed5-46fc-a227-2049fe5096c5,3449.687002,322.69754905259657
02224592-643c-4551-b013-0d6619677af3,3718.184343,333.86630037455353
0223bb78-ca64-4781-9902-5975a390e44a,4201.204216,335.3966757139901
02275118-abc7-4d54-a2c4-0f24a2f1abba,3472.6183170000004,341.57017495712296
02293c77-5d7d-46bd-abc3-8d38b2ef16e6,7176.383608,346.6098815771388
022b12bd-0936-467a-9d55-948ff579b3d5,439.8883090000001,326.7184976516387
022dc379-ffba-4762-9ba4-c7b24bf5cabf,218.323359,317.1761971287721
0232d331-f83e-4527-adb7-e0d94d0ef678,124.143294,258.1166036241948
023ab49f-3f21-4c11-b06a-db131c1ceb4f,2882.3551700000003,296.13433201710524
023e0128-b7ed-4565-b9bf-3639e7fdcaef,494.094458,330.2038693884719
023eb5a8-783a-4e53-9de9-6120a67ec1f1,522.5224820000001,331.6338607570185
023f31c1-77cb-4c27-b96f-2d2df573dffc,599.1703990000001,336.6498683256879
0245b2cf-132f-4a1b-83ab-0ac112eb6312,666.0520690000001,310.38775803577573
02479478-b915-43e3-a93f-7d61c59f4ee6,221.165495,274.50201111163364
0247f525-7d3e-470d-8c42-aaa06ff1fb66,14021.918791,343.09562584579083
024e8a50-f87a-4ff6-87c4-f3cd810c31f8,2392.816804,312.42735002290624
0255ba66-3b77-418d-bee3-8336db2fec85,6862.911608,337.98439079764984
02591a8c-752a-4b53-b29e-b7f7bdc158ed,480.97593300000005,329.0734753582772
0259d2d6-1949-472f-ae11-69a92e92c383,1408.583206,327.4101809864968
025e09c0-dd52-4398-9c89-50468b875ee7,647.685187,345.64990425973707
025f295b-bc70-4292-b95b-7720a5df511b,278.09955,313.3723206312269
025f3893-f46d-4d42-a114-6f3a98856cb9,137.80079500000002,314.8646034734403
025feeea-4226-4920-9aa7-198572d43fc4,589.3939730000001,296.84593337366886
02600b81-dac2-4e59-8113-3823dc6a2c2a,4523.501383000001,354.100396517553
0260168c-b84d-406e-850e-7ca6c5465cea,3088.661497,327.60011005472774
02639713-f621-485a-a08b-1c90ef78f369,24323.088281,348.82638865265733
02665ca4-7da3-423f-962c-ea0b21003b2b,276.56609100000003,286.96641961794165
026a0842-0f18-4fdb-83eb-ae58f539cf6a,257.265964,310.02539876592425
026a65a9-c888-428d-94f3-3e779b0123b6,5361.8885900000005,329.3069523661997
026dc831-ed63-42f7-8803-5a630fd411b6,249.442561,299.39675266162646
0273b6f7-d26b-4adb-bcb7-4d8d0a8ffe3f,9916.646269,351.9278200914318
02751be2-99cf-4d46-a11b-fa2a6e738dd8,320.790206,297.37506141942447
0277ac37-8307-4d63-8e67-ecffcce04943,2052.653678,352.9584389110961
02785449-c502-4fee-a343-6ba1cd80bbf3,557.956236,318.50019223192214
0278d79e-c2d4-45e0-9b40-007de5311853,752.589829,322.23879224921063
027a0151-802d-4d7b-8ac1-b4cc7d7e0560,399.420831,277.3865866199648
027cca1d-0dac-448a-9b3f-fbd67d64fbcb,130.75955100000002,297.89409483365324
028287cc-a22d-4827-bc18-e6e79b191539,12757.912207,326.1389498418109
0283040e-3dbb-46bf-bef2-5514592623e9,2223.680467,335.9740443778426
028359b4-5b31-4c99-9102-c3168dd637f7,3304.733933,366.9208397050099
028b78f8-e6f3-4c0e-a594-e15e01997f32,12722.0501,325.18029253256907
028e2128-a217-4823-939e-ea2e3610a4a4,666.364225,276.09983660962547
029231ff-7823-40ee-840d-7b9473d6a488,348.602938,329.1162131943931
0297e264-197d-40ea-ad4f-400a108592e1,208.447667,286.1145469284612
0298c36b-11f8-4b43-846a-7cf4f87dc5b3,252.36615200000003,307.8597438574077
029914ca-a8af-4f8a-9c83-0d0e682728bd,1742.233414,299.7904695828546
029b420d-a724-473c-89c1-8179de1a5667,1410.7871790000002,335.6560283888148
02a41731-0e2e-4468-8107-4d39536dcadc,8096.230833,362.3642216103796
02ab7d1f-22ba-4012-aa17-bde2676ceb55,451.974343,332.888253349372
02adfd8b-68f4-4a4b-8422-d1f475c6eed4,162.361873,301.4826867943298
02ae04cb-d9c2-4519-8398-4c2845ca7966,669.7074550000001,328.76883269277573
02af3bd0-c403-4b3c-bbd6-520eaac72377,10103.533908,393.922731740883
02b07f96-b170-470a-9c33-cffe3b156698,1628.874264,341.4607740821914
02b548dd-f1dc-4918-b8df-aabc21bb3ec8,1906.968264,311.1026478078818
02c559b5-4c0e-4f16-9354-e9c3c544ec29,366.748559,300.2855371682584
02c66a54-609e-4c58-a9b6-b9eee99c945c,1126.2176490000002,304.7223832291407
02cf0870-c811-46a0-a9f0-cc43c11d4581,3948.892043,285.6534252301412
02d0a148-1878-49f6-8099-730c3844673d,377.032261,324.2526590370463
02d3587a-203f-49a8-821a-dc0c9462fe85,129.696677,320.3382299378406
02d7cb9d-cd68-4732-bf36-6ee0eabddee1,172.78432600000002,306.6149881095103
02dab2de-0623-4d22-8631-a99a1f9b43a8,705.300108,324.16223520555565
02ecb29b-f4a8-4045-a5a1-718c63f7cc4b,699.163813,345.6348204065303
02f4ee54-cc43-497e-b5c6-24420fd4a64e,833.0782760000001,345.7452698286417
02f90384-adee-4af8-b247-9b04d5eea89f,162.70249900000002,308.4331149578699
02fdb06b-084e-4b09-b8e0-6f2fcf696e3b,6017.219154,344.1653369180244
02fdc6bd-559f-4565-877e-48744deb7a4e,448.5950810000001,325.66761484841106
02fe12cf-c0d2-44de-b6a1-5a3501e56015,6168.4503700000005,302.7330798227692
02fe2c7d-0f0c-4c8f-8709-266bf106a94f,1208.99791,260.2164879118773
02fe864c-7553-4f7f-b314-020cd6f9c7d8,917.702255,334.5355037751322
02fee1fc-04a3-487e-9e12-eeb3153fbac5,202.991868,259.47655757323145
02ffc0f4-4bad-4cbb-93ae-d74cdc7c581c,265.50820200000004,329.2403402588665
03026fb7-e2a1-4068-b72a-7023d3a914da,12263.558878000002,304.0641050318118
03035074-04f3-4aea-944d-e1e4be7aa88b,1782.066674,353.4140527213517
0306cbef-ef0b-4e10-864d-e587d48a168b,843.9250920000001,318.3776187022056
0307539e-4c44-49ec-9dac-b0ac33f3297a,389.865624,331.6649219013982
030b1b00-431e-4f32-bd98-3c6aac9e6894,1270.782038,354.9546507061977
03101f00-7cf4-4b62-affd-591fbe974fb9,653.4002810000001,324.9809938052352
031303f4-bb5d-4373-a21c-61fdf1e47152,13277.903094,341.7695746314505
031eba02-26d3-4066-9746-0aa25186fb51,4972.542002,350.1426177033225
032148e3-2a72-4d1e-9568-f99dd0d7c200,1113.5185270000002,319.81741204652604
03229070-b147-4aa3-a653-3617d20b7c11,154.255726,301.2372934084783
032364a6-c94c-44ae-b602-49a607e3b2a9,3268.229714,310.34493489676413
0327a58c-0846-4564-a965-8b5c4554746d,2609.27691,330.66726352589376
03282bc9-f048-42b3-a78b-c1e6e513b677,12005.69757,350.3592514815447
03291cb5-0a42-4f9b-843e-937080360e8f,193.237551,279.4276704065659
032c9b8f-5d97-4cb5-80f2-8ff973df3b59,541.190553,370.04868962485307
032ddb65-4125-43f9-8bac-2228656e9887,23670.355056,364.9834957784505
03304d43-30a7-43ca-b28d-ee342412251e,2220.3481070000003,312.6373046408978
0338b75e-2b22-474d-a9e0-507989102133,5682.268282,344.8394617192065
033d7616-0906-42f8-b3ca-92598bc43cd8,7997.297985,365.7796551688701
033f59c0-1c04-4482-a3cb-00b0aca855d1,759.0411300000001,338.2839096663968
03445491-cacf-4cd9-9368-37afedd8edef,3158.919123,343.51344532539326
0344dc77-4c09-4907-900c-fdb16967a402,478.52355200000005,320.7275178610222
0346e22b-f97a-4405-b9c9-adb8f5c9c869,5389.506685,339.39018857622955
0348cb0e-8e8e-4e8a-aa8c-e19aecea60e3,503.885624,322.9314522059072
03490fc4-6577-4086-a590-6db9f27b4f7e,2250.287996,320.0451164789486
034e5781-f3fa-4871-b98c-2e9f1308a3dc,750.095861,324.8764062064327
035039b4-921e-4af1-951f-e2ebb2532bf4,273.215957,286.1970095582662
03507d68-9a24-4cf7-9ef5-dd5bdfd7530f,547.3396,344.0591871371993
03513a8e-4998-42c4-ba8b-d57bc43420c9,5237.5546620000005,341.1978307465729
03540a80-d014-42c4-94c0-c8908c68a1a1,888.110311,377.8971567148035
0356583c-609e-4fbe-a728-b53df89edee4,856.220981,314.2105505996701
035d620e-bb91-432c-9df8-9e3d9f761bd5,1458.6813490000002,345.2035719838355
035df6d1-40a7-4ee5-8e35-163e8005ba98,3075.991402,358.1123129537278
036007d8-b027-4622-83d5-c599490252ce,535.043546,337.5869356902774
0364f48f-dcb6-4f59-8d20-f834a9d8715a,9053.419313,355.55921491118056
036a21a1-1829-4e9a-b8a4-58da44bf864b,1837.381196,341.77254758625486
036a7364-61dc-437b-8d36-94d68393448f,248.429138,310.5703127263595
